workspace_id,category_name,document_id,dataset,text,uri,element_metadata,label,label_type
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"是真的NB奥
",guichu_2002020024-1-1290,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"五星红旗身上纹，来世还做中国人
",guichu_2002020024-1-5308,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"电焊工的的胜利胜利
",guichu_2002020024-1-383,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"Тимол
",guichu_2002020024-1-4857,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"那你能成為我妻子嗎？
",guichu_2002020024-1-5788,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"啊啊啊啊啊啊天啊
",guichu_2002020024-1-4410,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"消除！
",guichu_2002020024-1-2201,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"助攻合影啊啊啊
",guichu_2002020024-1-647,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"鸡你     实在     太美
",guichu_2002020024-1-1763,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"妈氪死h
",guichu_2002020024-1-4209,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"片头见各位
",guichu_2002020024-1-3235,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"憨憨哈哈哈哈
",guichu_2002020024-1-4811,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"土沙龙
",guichu_2002020024-1-979,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"龚婷一杯酒
",guichu_2002020024-1-2429,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"黑子好评
",guichu_2002020024-1-723,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"气死欧烈
",guichu_2002020024-1-216,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"2019年吐痰，上香，发弹幕，素质三连
",guichu_2002020024-1-3746,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"OHHHHHHHHHHHHH 
",guichu_2002020024-1-1409,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"刀大快了，对不起，厚葬吧
",guichu_2002020024-1-5043,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"小南我老婆行不行？
",guichu_2002020024-1-2860,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"淦，老女人都来了
",guichu_2002020024-1-763,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"开始轰炸！
",guichu_2002020024-1-2750,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哈哈哈哈哈哈哈我TM裂开
",guichu_2002020024-1-3604,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我已经无法直视这个游戏了
",guichu_2002020024-1-696,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"这妹子不会也是变声器吧
",guichu_2002020024-1-1100,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"（黑人兄弟）打赏了1个棺材
",guichu_2002020024-1-389,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"这很EDG
",guichu_2002020024-1-899,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"吃着东西笑死我了
",guichu_2002020024-1-5840,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"花了岁刘~
",guichu_2002020024-1-5093,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"愿卢姥爷让我期末考好
",guichu_2002020024-1-4148,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"I can stop myself. 
",guichu_2002020024-1-3199,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我们一起哇锚草
",guichu_2002020024-1-2456,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"这个小人好可爱啊
",guichu_2002020024-1-2587,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"王者毒药
",guichu_2002020024-1-3371,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"治不死的
",guichu_2002020024-1-1465,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"cxk我女神就是上镜
",guichu_2002020024-1-3853,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"大小姐！！！！
",guichu_2002020024-1-518,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"岂可修！！！！
",guichu_2002020024-1-5853,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"鬼才填词 哈哈哈
",guichu_2002020024-1-3524,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哈哈哈哈哈哈 好押韵
",guichu_2002020024-1-1816,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我们腾讯不盈利！
",guichu_2002020024-1-674,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"太棒了555
",guichu_2002020024-1-4494,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"救命憋笑好痛苦
",guichu_2002020024-1-5487,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哈哈哈哈台灣不太這樣說
",guichu_2002020024-1-5725,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"窝裏鬥
",guichu_2002020024-1-1384,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"噗哈哈哈哈，WoC
",guichu_2002020024-1-3783,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哎呦我去，滚
",guichu_2002020024-1-2811,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"跨年夜单抽出八岐大蛇
",guichu_2002020024-1-795,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"没错，是我本人啦
",guichu_2002020024-1-1149,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"skrr～
",guichu_2002020024-1-2069,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"泪目泪目    泪目泪目
",guichu_2002020024-1-1618,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"说贝爷之后再无冒险家的，真心睿智啊
",guichu_2002020024-1-3618,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"射程外命中即将上线
",guichu_2002020024-1-1717,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"你们这群内鬼都拖出去枪毙
",guichu_2002020024-1-869,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"bgm水舞(」゜ロ゜)」
",guichu_2002020024-1-1199,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"现在的网红是神医～
",guichu_2002020024-1-730,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"凸( •̀∀•́ )凸
",guichu_2002020024-1-5286,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"谁说UT的，还有谁说深海迷航的，过来
",guichu_2002020024-1-1204,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哈哈哈哈很好很好
",guichu_2002020024-1-476,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"回来了～
",guichu_2002020024-1-212,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"进步的阶梯
",guichu_2002020024-1-3510,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我绝对没救了
",guichu_2002020024-1-1342,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哈哈哈哈啊哈哈啊啊哈哈哈哈哈哈哈哈哈哈哈
",guichu_2002020024-1-806,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"居然有点带劲
",guichu_2002020024-1-3072,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"终于等到子房了!
",guichu_2002020024-1-5240,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"糊糊糊糊糊糊快给爷糊
",guichu_2002020024-1-234,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"贼好看
",guichu_2002020024-1-167,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"成瘾了
",guichu_2002020024-1-3008,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"边笑边打嗝
",guichu_2002020024-1-1354,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"nc年年有，今年格外多
",guichu_2002020024-1-329,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"章鱼哥的独奏
",guichu_2002020024-1-64,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"坤坤变男球
",guichu_2002020024-1-5745,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"猥琐的一皮这表情
",guichu_2002020024-1-1597,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"得得得得得得得得得得得得得得得得得！√爽
",guichu_2002020024-1-2683,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"系统提醒你，该充钱了
",guichu_2002020024-1-5507,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哈哈哈哈哈哈四个耳
",guichu_2002020024-1-1915,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"平安归国！
",guichu_2002020024-1-5154,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"狗贼，huamw
",guichu_2002020024-1-5849,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"爱死死
",guichu_2002020024-1-1306,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"直接跑进决赛圈了哈哈哈哈
",guichu_2002020024-1-5,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"非常好ven♂
",guichu_2002020024-1-2950,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"葛炮何罪
",guichu_2002020024-1-2008,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"把一段反反复复放，，，，，
",guichu_2002020024-1-1916,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"克里斯开门，让他砍死我
",guichu_2002020024-1-4422,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"笑场了？
",guichu_2002020024-1-1913,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"来人朕需要弹幕护体
",guichu_2002020024-1-4048,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"建国败选，B站没有一个人是无辜的
",guichu_2002020024-1-5709,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我莫非就是那1%
",guichu_2002020024-1-21,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"乔智学会骂能了
",guichu_2002020024-1-3231,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"偷袭哈哈哈哈
",guichu_2002020024-1-3321,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哈哈哈哈哈哈北子哥真的毫无违和
",guichu_2002020024-1-619,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"看我三张牌把你秒了
",guichu_2002020024-1-5770,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"好像郑文宏
",guichu_2002020024-1-3226,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"爷们爷们
",guichu_2002020024-1-3643,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"丞相和王司徒毫无违和感哈哈哈哈哈哈哈好
",guichu_2002020024-1-404,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"夫夫对唱
",guichu_2002020024-1-4102,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"该啊滚出斗鱼算了
",guichu_2002020024-1-566,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"再也不会主动找你了
",guichu_2002020024-1-4558,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"中国足球真是烂
",guichu_2002020024-1-5572,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"绿到这个朋友
",guichu_2002020024-1-5318,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"假猪套天下第一哈哈哈哈哈
",guichu_2002020024-1-3417,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"这个空耳我给五十分
",guichu_2002020024-1-3971,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哈哈哈哈哈  无法自拔
",guichu_2002020024-1-808,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"yeah!!!!!!
",guichu_2002020024-1-375,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"hitx130hitx131
",guichu_2002020024-1-1328,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"每天亿遍不嫌多
",guichu_2002020024-1-900,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"老八妙啊
",guichu_2002020024-1-2599,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"黄色高能菌表示感谢技术菌
",guichu_2002020024-1-1395,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"闪击波兰hhhhhh
",guichu_2002020024-1-1810,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"行行行，我给硬币还不行吗？
",guichu_2002020024-1-3650,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"处女币以投
",guichu_2002020024-1-951,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"不会死吧
",guichu_2002020024-1-1153,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"安度因：有句mmp要说
",guichu_2002020024-1-3336,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"中华人民共和国万岁！ 
",guichu_2002020024-1-5250,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"向比利致敬
",guichu_2002020024-1-998,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"寄生虫成灰哈哈哈哈
",guichu_2002020024-1-2089,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"HIS2
",guichu_2002020024-1-3000,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"陈独秀请你出去
",guichu_2002020024-1-3500,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"笑死我了哈哈哈哈哈我不行了
",guichu_2002020024-1-4450,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"许愿铁马肩甲，恍惚
",guichu_2002020024-1-1116,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"参见工具
",guichu_2002020024-1-5673,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"表白绿字 和 填词
",guichu_2002020024-1-3345,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"口型牛掰了
",guichu_2002020024-1-5936,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"小马叫自己小马好可爱呜呜呜
",guichu_2002020024-1-4562,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"0.5被意外好听
",guichu_2002020024-1-2025,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"这个小男孩我爱了
",guichu_2002020024-1-4061,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"进度条牛逼。。
",guichu_2002020024-1-3055,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"你离成功就差一个调音师系列
",guichu_2002020024-1-4938,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"鶏のあなたは美しすぎる
",guichu_2002020024-1-1769,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"填词牛的一批
",guichu_2002020024-1-1396,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"右边那个女人我路超鑫要定了
",guichu_2002020024-1-5623,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"满脑子啊咧咧
",guichu_2002020024-1-2135,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我爱了啊这个视频
",guichu_2002020024-1-1636,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"历史大佬粲然一笑
",guichu_2002020024-1-933,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"计数君当场暴毙
",guichu_2002020024-1-1381,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"此生，没有虚度
",guichu_2002020024-1-1156,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哦哦哦哦哦哦哦哦哦哦哦哦哦明
",guichu_2002020024-1-800,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"厉害了 投币
",guichu_2002020024-1-452,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哈哈哈哈哈哈哈哈哈哈哈哈我已经笑不动了
",guichu_2002020024-1-1842,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"需要！
",guichu_2002020024-1-2552,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"这个太吊了
",guichu_2002020024-1-5396,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"博大，是博大！
",guichu_2002020024-1-3656,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"全裸家庭
",guichu_2002020024-1-1974,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"你TM管这叫教室
",guichu_2002020024-1-1445,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"papi酱孩子随谁姓和女拳有个屁关系
",guichu_2002020024-1-5081,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"啊啊啊好魔性
",guichu_2002020024-1-2400,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"尼玛  有生之年啊！！！
",guichu_2002020024-1-4468,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"李根成本场mvp
",guichu_2002020024-1-3120,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"流批哎呀呀
",guichu_2002020024-1-4214,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"大仙人才
",guichu_2002020024-1-3645,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"同志，大伊万？
",guichu_2002020024-1-4092,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"陕西话：没问题
",guichu_2002020024-1-1104,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"每天一遍工作轻松
",guichu_2002020024-1-236,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"原来 他们  也就是差一个调音师而已
",guichu_2002020024-1-9,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"线代还可以的，刚学完
",guichu_2002020024-1-5323,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"warframe,诺娃P!!
",guichu_2002020024-1-3723,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"建大的真实了
",guichu_2002020024-1-2116,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"搞♂比♂利？？？？？
",guichu_2002020024-1-2020,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我郭某人就好这口
",guichu_2002020024-1-5791,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"猜对了！！！
",guichu_2002020024-1-263,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哎呀妈呀 上头了！！！！！！！！！！
",guichu_2002020024-1-4101,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"看了看自己空空的钱包，着使你充满了决心
",guichu_2002020024-1-1470,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"弟弟流弊
",guichu_2002020024-1-4476,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"啊啊啊啊弹幕护体
",guichu_2002020024-1-2376,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"鱵䴝䠡
",guichu_2002020024-1-1967,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"有趣上头
",guichu_2002020024-1-4343,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"感觉后有些破费哟。
",guichu_2002020024-1-569,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"出不去了啊，哈哈哈哈
",guichu_2002020024-1-4062,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"超威蓝猫？哦…超威光头！
",guichu_2002020024-1-1316,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哈哈哈哈哈又疯了！！
",guichu_2002020024-1-762,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"非常牛的gua
",guichu_2002020024-1-5222,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"川渝同志听到了
",guichu_2002020024-1-3502,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"污♂污污污♂
",guichu_2002020024-1-5624,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"好有画面感的歌词
",guichu_2002020024-1-2114,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"dio！dio！dio！
",guichu_2002020024-1-2577,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"词写的还好
",guichu_2002020024-1-602,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"闭上眼睛再听一遍   爽
",guichu_2002020024-1-3461,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"代表中国哈哈哈哈
",guichu_2002020024-1-2295,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"如今落魄不堪
",guichu_2002020024-1-2372,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"超   级  强
",guichu_2002020024-1-3099,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"一天一遍、无法忘怀
",guichu_2002020024-1-1113,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"这居然不是快乐风男，你币没了
",guichu_2002020024-1-62,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"镜子闹鬼了
",guichu_2002020024-1-1710,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"不说，三连
",guichu_2002020024-1-2244,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"泽宇大大没开挂
",guichu_2002020024-1-4734,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哈哈哈哈哈..
",guichu_2002020024-1-2088,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"♂♂♂♂♂♂♂♂♂♂♂♂♂♀
",guichu_2002020024-1-1793,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"就是事实堆砌和辞藻华丽，逻辑推倒弱了些
",guichu_2002020024-1-3069,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"分身是van
",guichu_2002020024-1-5675,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"尾音笑死
",guichu_2002020024-1-1436,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"ＵＰ主人才
",guichu_2002020024-1-2263,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哈哈哈往自家球门踢
",guichu_2002020024-1-3681,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"鷫鰃靉
",guichu_2002020024-1-2216,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"庞麦郎贼好看
",guichu_2002020024-1-5951,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"天龙八鸡？？？？
",guichu_2002020024-1-94,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"h好紅紅火火恍恍惚惚呵呵哈哈哈哈哈哈哈
",guichu_2002020024-1-3959,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"真的就资本主义
",guichu_2002020024-1-5479,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"济南实验初中你看着办吧
",guichu_2002020024-1-2501,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"谁带你打的邪龙
",guichu_2002020024-1-3337,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"前方光能核能各种能预警。
",guichu_2002020024-1-660,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"吐了就舒服了
",guichu_2002020024-1-1128,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"爱爱爱爱爱爱爱爱爱和爱爱爱爱爱爱爱爱爱爱
",guichu_2002020024-1-1427,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"贤婿救我哈哈哈哈
",guichu_2002020024-1-5858,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我特么迟早笑死
",guichu_2002020024-1-2934,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"每天弹幕都不一样。
",guichu_2002020024-1-4640,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"先敬你为人才
",guichu_2002020024-1-4265,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"向音乐区 开炮！！！
",guichu_2002020024-1-3449,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"塞尔达传说 荒野之息
",guichu_2002020024-1-3330,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我是广州的，我也听的懂
",guichu_2002020024-1-2104,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"这女人是我曹智的
",guichu_2002020024-1-3784,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哈哈哈哈哈 好6的弹幕
",guichu_2002020024-1-2752,{},True,Standard
